trip_id,date,dept_lat,dept_lon,arr_lat,arr_lon,vehicle_type,request_time,wait_time_min,trip_distance_km,est_time_min,actual_time_min,arr_time,fare_usd,surge_pricing,tip_usd,driver_rating,traffic_level,weather,estimated_CO2_g
175,2026-02-03,11.589627,104.960152,11.584285,104.959844,EV Car,08:05,3,6.99,23,26,08:31,5.94,1.4,0.0,4,Medium,Smog,44.59
176,2026-02-03,11.546293,104.872115,11.52004,104.967075,Motor Dup,18:09,8,8.65,29,32,18:41,3.33,1.1,0.83,5,Very High,Clear,535.73
177,2026-02-03,11.550316,104.931956,11.544581,104.871407,Rickshaw,15:08,5,8.6,29,36,15:44,3.22,1.0,1.16,4,High,Clear,647.68
178,2026-02-03,11.515993,104.956877,11.590614,104.888148,EV Car,10:08,5,4.84,16,24,10:32,3.36,1.0,0.0,4,High,Clear,16.13
179,2026-02-03,11.607666,104.922403,11.538184,104.892505,Remork,18:08,8,4.87,16,19,18:27,3.15,1.3,0.0,5,Very High,Clear,504.13
180,2026-02-03,11.556584,104.959073,11.609285,104.891816,Rickshaw,16:02,6,6.21,21,24,16:26,2.86,1.3,4.46,4,High,Clear,313.22
181,2026-02-03,11.531822,104.932947,11.565996,104.947146,Remork,18:58,6,7.6,25,25,19:23,4.08,1.1,0.0,3,High,Clear,845.36
182,2026-02-03,11.553757,104.868188,11.559417,104.895055,Rickshaw,14:57,5,4.29,14,15,15:12,2.77,1.2,0.88,5,Medium,Clear,272.05
183,2026-02-03,11.510318,104.925359,11.547892,104.903337,EV Car,08:45,5,7.78,26,26,09:11,6.08,1.0,0.0,5,Medium,Clear,13.62
184,2026-02-03,11.559832,104.889033,11.540805,104.926885,EV Car,11:46,3,6.78,23,24,12:10,5.69,1.0,1.42,5,High,Cloudy,66.69
185,2026-02-03,11.55509,104.938938,11.595133,104.91247,Rickshaw,07:36,7,12.25,41,46,08:22,7.81,1.5,0.0,5,Very High,Cloudy,716.74
186,2026-02-03,11.600489,104.869346,11.595104,104.942284,Rickshaw,11:16,3,4.19,14,17,11:33,2.26,1.0,1.49,3,High,Smog,232.81
187,2026-02-03,11.53426,104.869307,11.572779,104.870896,Rickshaw,08:22,8,6.04,20,28,08:50,3.98,1.2,0.0,5,Very High,Clear,385.09
188,2026-02-03,11.519017,104.958937,11.578794,104.925077,Remork,21:20,1,7.77,26,25,21:45,4.68,1.2,0.0,5,Low,Clear,670.97
189,2026-02-03,11.593064,104.894241,11.57806,104.892094,Rickshaw,12:38,8,6.32,21,28,13:06,3.58,1.4,0.0,4,Very High,Clear,417.07
190,2026-02-03,11.519478,104.925232,11.595644,104.919079,EV Car,20:56,5,6.12,20,24,21:20,4.77,1.0,0.0,4,Medium,Clear,49.17
191,2026-02-03,11.595179,104.857844,11.516959,104.921451,Rickshaw,20:17,4,7.93,26,30,20:47,3.96,1.3,1.45,2,Medium,Clear,518.75
192,2026-02-03,11.602493,104.933211,11.581487,104.851403,Rickshaw,18:49,7,7.34,24,27,19:16,4.2,1.2,0.0,4,Medium,Smog,568.21
193,2026-02-03,11.515582,104.861284,11.588722,104.895311,Remork,17:47,2,6.83,23,25,18:12,4.11,1.3,0.0,5,Low,Clear,617.34
194,2026-02-03,11.561571,104.93424,11.598813,104.932338,Rickshaw,10:51,2,4.31,14,13,11:04,1.77,1.0,0.0,5,Medium,Cloudy,274.26
195,2026-02-03,11.575035,104.9232,11.552272,104.920374,Rickshaw,13:45,5,2.88,10,12,13:57,2.1,1.5,1.07,4,High,Windy,212.11
196,2026-02-03,11.538874,104.946898,11.518909,104.899583,Rickshaw,21:46,3,1.79,6,7,21:53,0.93,1.0,1.29,5,Low,Smog,119.5
197,2026-02-03,11.607501,104.918829,11.60927,104.914006,EV Car,12:57,7,5.33,18,24,13:21,4.43,1.3,0.0,5,Very High,Clear,18.47
198,2026-02-03,11.599528,104.878155,11.527583,104.928925,EV Car,17:11,6,5.44,18,32,17:43,3.61,1.1,0.0,4,Very High,Clear,30.73
199,2026-02-03,11.532358,104.94153,11.576232,104.926817,Remork,08:33,6,6.84,23,31,09:04,4.03,1.1,1.79,5,High,Clear,639.16
200,2026-02-03,11.528025,104.930608,11.570905,104.87753,Rickshaw,18:48,6,5.84,19,21,19:09,2.73,1.1,7.55,5,High,Clear,414.26
201,2026-02-03,11.539151,104.907143,11.581598,104.853479,Remork,20:04,2,10.95,36,38,20:42,5.86,1.0,1.76,4,Low,Clear,1252.84
202,2026-02-03,11.578372,104.930941,11.556377,104.947259,Motor Dup,18:06,4,7.22,24,35,18:41,2.98,1.5,0.0,5,High,Clear,534.27
203,2026-02-03,11.511111,104.865039,11.535295,104.922283,Rickshaw,13:14,4,9.54,32,42,13:56,3.59,1.0,1.36,5,High,Clear,538.52
204,2026-02-03,11.559239,104.908519,11.606542,104.927132,EV Car,21:23,5,9.8,33,35,21:58,8.03,1.0,1.44,5,Medium,Smog,44.04
205,2026-02-03,11.580491,104.946241,11.557649,104.964705,Rickshaw,07:32,6,7.51,25,28,08:00,4.05,1.4,0.0,5,High,Cloudy,550.3
206,2026-02-03,11.586961,104.935399,11.511298,104.890005,EV Car,08:24,1,2.71,9,10,08:34,2.37,1.1,0.68,5,Low,Windy,19.91
207,2026-02-03,11.598737,104.872285,11.535096,104.91169,Remork,07:34,5,4.11,14,17,07:51,2.46,1.0,1.37,4,High,Cloudy,439.78
208,2026-02-03,11.58784,104.883908,11.52085,104.92967,EV Car,08:15,2,8.0,27,29,08:44,10.14,1.5,0.0,4,Medium,Clear,49.14
209,2026-02-03,11.576406,104.936571,11.587276,104.863224,Rickshaw,08:08,4,4.73,16,16,08:24,2.46,1.1,0.95,4,Medium,Cloudy,297.39
210,2026-02-03,11.575738,104.864029,11.542365,104.936303,Rickshaw,19:42,3,8.18,27,27,20:09,4.36,1.2,0.83,4,Medium,Clear,521.74
211,2026-02-03,11.554679,104.869844,11.570597,104.907441,Rickshaw,14:47,5,3.99,13,19,15:06,1.44,1.0,0.0,3,High,Clear,298.11
212,2026-02-03,11.519831,104.938126,11.535003,104.933968,EV Car,12:38,4,7.55,25,34,13:12,5.25,1.1,0.0,5,High,Clear,33.02
213,2026-02-03,11.571639,104.881571,11.534881,104.858113,EV Car,18:02,10,5.57,19,18,18:20,6.18,1.5,0.62,4,High,Cloudy,27.68
214,2026-02-03,11.528322,104.861325,11.604612,104.89921,Rickshaw,07:44,9,2.65,9,20,08:04,1.34,1.4,0.64,5,High,Windy,174.47
215,2026-02-03,11.510586,104.9181,11.543938,104.868669,Rickshaw,20:43,4,6.09,20,21,21:04,2.19,1.0,0.0,5,Low,Clear,434.53
216,2026-02-03,11.573715,104.951791,11.52543,104.886304,EV Car,17:18,6,5.92,20,19,17:37,5.82,1.2,1.54,5,High,Clear,49.01
217,2026-02-03,11.58977,104.943736,11.555942,104.898817,Motor Dup,12:24,5,3.17,11,12,12:36,0.8,1.0,0.0,4,Medium,Clear,211.03
218,2026-02-03,11.522622,104.85338,11.59999,104.917745,Rickshaw,16:22,1,9.25,31,30,16:52,4.62,1.0,1.16,4,Low,Smog,677.64
219,2026-02-03,11.548832,104.890685,11.559092,104.9518,Rickshaw,17:32,7,5.23,17,31,18:03,2.49,1.1,0.0,4,Very High,Clear,415.75
220,2026-02-03,11.599217,104.932027,11.609502,104.870184,Remork,19:47,2,9.69,32,32,20:19,5.3,1.0,0.0,4,Medium,Clear,872.93
221,2026-02-03,11.59813,104.902036,11.549828,104.934445,Rickshaw,14:31,5,5.49,18,23,14:54,2.45,1.0,7.12,4,High,Clear,424.47
222,2026-02-03,11.524215,104.950977,11.56172,104.941459,Rickshaw,07:40,6,3.4,11,19,07:59,1.93,1.2,6.68,3,High,Clear,175.68
223,2026-02-03,11.58367,104.871848,11.552224,104.950872,EV Car,07:37,3,8.0,27,27,08:04,5.46,1.0,1.59,5,High,Cloudy,21.35
224,2026-02-03,11.525157,104.892352,11.555747,104.881877,EV Car,13:25,2,6.9,23,25,13:50,4.99,1.1,0.58,3,Medium,Clear,32.15
225,2026-02-03,11.572865,104.933814,11.523575,104.958754,Rickshaw,08:35,8,5.14,17,17,08:52,2.41,1.2,2.71,4,High,Clear,325.08
226,2026-02-03,11.57441,104.965707,11.583728,104.862062,Rickshaw,14:51,2,6.69,22,22,15:13,3.17,1.0,0.0,5,Low,Cloudy,502.97
227,2026-02-03,11.53055,104.898219,11.572844,104.900873,Remork,22:33,3,5.04,17,17,22:50,2.58,1.0,0.0,5,Low,Clear,581.12
228,2026-02-03,11.528138,104.946683,11.566536,104.880259,Motor Dup,13:48,5,7.43,25,26,14:14,3.33,1.5,0.0,4,High,Smog,580.29
229,2026-02-03,11.599889,104.878891,11.608806,104.904845,Rickshaw,10:37,4,6.06,20,20,10:57,3.67,1.2,0.79,5,Low,Smog,428.12
230,2026-02-03,11.511314,104.904309,11.521102,104.909849,Remork,22:50,2,3.16,11,12,23:02,1.96,1.0,0.0,4,Low,Smog,260.03
231,2026-02-03,11.533771,104.919752,11.608444,104.908725,Rickshaw,18:35,3,3.69,12,15,18:50,2.1,1.1,4.94,5,Medium,Clear,211.34
232,2026-02-04,11.511927,104.861347,11.601171,104.916089,Rickshaw,12:51,5,5.66,19,24,13:15,3.05,1.1,7.19,1,High,Cloudy,314.88
233,2026-02-04,11.582596,104.864937,11.570302,104.866389,Rickshaw,08:14,8,7.73,26,31,08:45,4.21,1.2,0.84,4,Very High,Clear,436.2
234,2026-02-04,11.553002,104.919376,11.587891,104.891353,Rickshaw,12:02,6,6.05,20,21,12:23,4.61,1.4,1.78,1,High,Cloudy,349.94
235,2026-02-04,11.587302,104.863478,11.529852,104.938236,Rickshaw,07:17,8,3.68,12,21,07:38,1.96,1.0,0.56,5,Very High,Clear,272.55
236,2026-02-04,11.605782,104.853425,11.565912,104.904239,Remork,07:03,5,4.86,16,21,07:24,3.52,1.3,0.0,4,Medium,Clear,561.9
237,2026-02-04,11.601056,104.964086,11.514347,104.962306,Remork,13:42,6,3.68,12,12,13:54,2.81,1.3,1.11,5,Very High,Cloudy,374.17
238,2026-02-04,11.594664,104.965796,11.544605,104.959469,Rickshaw,13:59,7,7.89,26,37,14:36,5.38,1.4,1.36,3,Very High,Clear,487.86
239,2026-02-04,11.536547,104.964955,11.560861,104.935459,Rickshaw,19:28,4,6.84,23,25,19:53,2.68,1.0,7.76,4,Medium,Clear,529.28
240,2026-02-04,11.578823,104.94878,11.55301,104.925185,Remork,15:16,1,4.7,16,18,15:34,2.8,1.0,0.0,5,Low,Cloudy,487.69
241,2026-02-04,11.523732,104.886382,11.556803,104.898085,EV Car,21:12,2,8.69,29,27,21:39,8.48,1.5,1.26,3,Low,Clear,57.64
242,2026-02-04,11.538962,104.906922,11.544777,104.876376,Rickshaw,15:05,3,4.68,16,15,15:20,1.68,1.0,0.0,3,Low,Clear,313.3
243,2026-02-04,11.545354,104.937333,11.548503,104.960524,EV Car,08:41,5,6.58,22,29,09:10,5.82,1.2,0.0,3,High,Clear,44.28
244,2026-02-04,11.535424,104.859039,11.523707,104.934557,Rickshaw,11:29,4,1.27,4,4,11:33,0.69,1.0,0.0,5,Medium,Cloudy,94.59
245,2026-02-04,11.534357,104.925407,11.606525,104.886908,Rickshaw,17:57,5,4.61,15,24,18:21,2.45,1.4,0.0,5,High,Smog,352.91
246,2026-02-04,11.535235,104.945694,11.562152,104.897797,Remork,07:53,4,8.41,28,34,08:27,4.27,1.0,0.0,4,High,Smog,700.75
247,2026-02-04,11.523669,104.925863,11.608816,104.909633,Rickshaw,08:36,8,7.77,26,36,09:12,3.58,1.3,5.86,5,Very High,Clear,533.6
248,2026-02-04,11.548497,104.910743,11.600383,104.966029,Rickshaw,06:35,3,8.71,29,31,07:06,6.11,1.3,0.0,5,Medium,Smog,637.11
249,2026-02-04,11.531928,104.949667,11.543864,104.945002,Rickshaw,11:59,3,2.57,9,7,12:06,1.45,1.2,0.0,5,Medium,Clear,178.66
250,2026-02-04,11.538412,104.903061,11.556198,104.95933,Remork,18:37,5,4.81,16,16,18:53,3.53,1.2,1.06,4,High,Clear,411.5
251,2026-02-04,11.530953,104.93948,11.585184,104.873224,Remork,20:58,2,5.47,18,18,21:16,2.83,1.0,0.0,3,Low,Clear,644.08
252,2026-02-04,11.575318,104.926943,11.578795,104.969938,Rickshaw,17:26,1,8.09,27,27,17:53,5.05,1.2,1.53,3,Low,Clear,455.08
253,2026-02-04,11.559,104.940937,11.606733,104.863019,EV Car,18:51,5,10.08,34,35,19:26,8.06,1.2,0.0,5,Medium,Cloudy,51.22
254,2026-02-04,11.591298,104.967652,11.57381,104.873317,Remork,11:03,3,3.21,11,12,11:15,1.68,1.0,0.0,2,High,Cloudy,352.64
255,2026-02-04,11.557036,104.850183,11.558136,104.901489,Remork,16:18,3,2.19,7,9,16:27,1.58,1.4,0.0,5,Low,Clear,213.52
256,2026-02-04,11.512728,104.90328,11.554991,104.88433,Motor Dup,21:21,3,2.99,10,13,21:34,1.19,1.0,7.17,5,Medium,Cloudy,247.81
257,2026-02-04,11.594563,104.912336,11.590005,104.870113,EV Car,11:32,4,7.38,25,28,12:00,4.63,1.0,0.0,4,High,Clear,60.31
258,2026-02-04,11.559718,104.917023,11.607975,104.858818,Rickshaw,12:57,2,6.12,20,23,13:20,3.36,1.2,0.0,5,Medium,Clear,306.31
259,2026-02-04,11.603575,104.965495,11.565985,104.902919,Motor Dup,08:13,8,6.82,23,35,08:48,3.22,1.3,0.53,4,Very High,Clear,492.35
260,2026-02-04,11.514237,104.903887,11.532689,104.923738,Rickshaw,08:41,6,6.88,23,24,09:05,4.67,1.3,1.47,4,Very High,Clear,513.05
261,2026-02-04,11.592462,104.938411,11.568423,104.952654,Rickshaw,12:57,7,6.84,23,29,13:26,3.58,1.5,0.0,5,Very High,Clear,476.61
262,2026-02-04,11.571488,104.887418,11.51048,104.962132,Remork,12:28,5,5.85,20,19,12:47,3.2,1.1,0.56,5,Medium,Clear,519.17
263,2026-02-04,11.523916,104.894926,11.589854,104.954657,Motor Dup,12:08,8,9.17,31,34,12:42,3.69,1.5,0.0,3,Very High,Clear,720.37
264,2026-02-04,11.528299,104.968918,11.576603,104.94662,Rickshaw,11:38,8,1.13,4,11,11:49,0.41,1.0,0.0,3,Very High,Clear,69.42
265,2026-02-04,11.546936,104.954843,11.597279,104.853464,Motor Dup,12:59,6,10.07,34,44,13:43,2.77,1.1,1.98,4,High,Clear,849.02
266,2026-02-04,11.577578,104.899706,11.541141,104.937597,Motor Dup,17:32,5,7.95,26,29,18:01,2.48,1.2,0.0,5,Medium,Clear,686.38
267,2026-02-04,11.540971,104.950471,11.534019,104.909177,Rickshaw,11:39,10,8.02,27,35,12:14,2.89,1.0,0.0,5,High,Clear,613.9
268,2026-02-04,11.511333,104.859095,11.601574,104.967723,Rickshaw,16:24,2,10.34,34,34,16:58,5.36,1.3,0.0,4,Low,Clear,550.65
269,2026-02-04,11.511594,104.862301,11.560173,104.928202,Remork,12:03,4,6.64,22,26,12:29,4.73,1.2,1.62,4,High,Clear,556.46
270,2026-02-04,11.525479,104.954033,11.540396,104.867339,EV Car,16:53,1,6.57,22,24,17:17,6.85,1.4,0.78,5,Low,Smog,0.54
271,2026-02-04,11.523912,104.880525,11.558231,104.920964,Rickshaw,12:12,7,8.8,29,33,12:45,4.16,1.1,0.0,5,Very High,Clear,688.07
272,2026-02-04,11.561257,104.917646,11.53019,104.885432,Remork,17:12,5,9.72,32,36,17:48,6.66,1.5,0.0,3,Medium,Cloudy,866.7
273,2026-02-04,11.584088,104.941124,11.550835,104.92416,Remork,13:02,5,5.48,18,21,13:23,3.96,1.2,0.0,4,High,Windy,473.71
274,2026-02-04,11.527198,104.947669,11.574067,104.870376,EV Car,07:30,5,2.02,7,8,07:38,2.0,1.5,1.88,3,Very High,Clear,13.95
275,2026-02-04,11.606478,104.890245,11.529817,104.875022,Rickshaw,19:29,5,9.53,32,34,20:03,6.13,1.2,5.8,5,High,Cloudy,653.31
276,2026-02-04,11.566966,104.92217,11.529562,104.966125,Rickshaw,09:33,2,2.97,10,10,09:43,1.58,1.0,0.0,5,Medium,Clear,180.91
277,2026-02-04,11.570323,104.937771,11.559361,104.854568,Rickshaw,14:25,4,5.77,19,21,14:46,2.94,1.0,1.67,2,Medium,Cloudy,395.45
278,2026-02-04,11.549004,104.954771,11.568664,104.873054,EV Car,06:09,8,6.52,22,33,06:42,5.48,1.0,0.0,2,High,Windy,32.82
279,2026-02-04,11.589714,104.961669,11.594623,104.898246,EV Car,18:00,3,5.56,19,18,18:18,4.28,1.2,1.7,4,Medium,Smog,27.78
280,2026-02-04,11.587105,104.963722,11.588497,104.933833,Remork,14:11,3,7.88,26,28,14:39,4.23,1.0,0.0,5,Medium,Clear,819.45
281,2026-02-04,11.54874,104.923117,11.579471,104.853776,Rickshaw,08:15,1,6.27,21,20,08:35,3.46,1.5,1.69,3,Low,Smog,397.15
282,2026-02-04,11.548077,104.893627,11.601836,104.945795,Remork,09:56,1,3.83,13,15,10:11,2.47,1.0,1.68,5,Low,Clear,352.5
283,2026-02-04,11.588215,104.920329,11.594223,104.863242,Motor Dup,17:29,4,4.84,16,22,17:51,1.73,1.2,0.0,2,High,Smog,412.76
284,2026-02-04,11.520878,104.935447,11.533809,104.861322,Motor Dup,13:01,6,5.65,19,23,13:24,1.96,1.2,1.51,5,High,Clear,447.17
285,2026-02-04,11.545021,104.902338,11.557452,104.934776,Rickshaw,14:30,2,7.17,24,22,14:52,3.0,1.0,0.0,3,Medium,Cloudy,534.22
286,2026-02-04,11.540485,104.850842,11.510102,104.918385,Remork,12:02,4,8.48,28,32,12:34,7.17,1.5,0.0,5,High,Clear,964.15
287,2026-02-04,11.511365,104.888793,11.519646,104.904584,Remork,16:22,5,8.48,28,33,16:55,5.28,1.0,0.52,4,High,Windy,914.53
288,2026-02-04,11.511594,104.94109,11.521971,104.868755,Rickshaw,14:05,11,2.57,9,14,14:19,1.15,1.0,1.12,5,Very High,Cloudy,199.3
289,2026-02-04,11.597443,104.882785,11.55832,104.857522,Remork,09:18,3,5.54,18,17,09:35,2.74,1.0,0.0,4,Medium,Clear,604.55
290,2026-02-04,11.54536,104.86045,11.517372,104.902598,Remork,18:20,3,6.18,21,22,18:42,3.87,1.1,1.26,5,Medium,Windy,494.63
291,2026-02-04,11.572213,104.94227,11.575873,104.864231,Rickshaw,11:44,5,4.21,14,18,12:02,1.69,1.0,0.58,5,Medium,Clear,236.15
292,2026-02-04,11.599993,104.894047,11.512433,104.943756,EV Car,09:16,3,6.87,23,22,09:38,7.29,1.4,0.0,5,Medium,Cloudy,51.24
293,2026-02-04,11.55964,104.855771,11.590935,104.89988,Rickshaw,19:10,5,7.01,23,26,19:36,3.0,1.0,0.0,5,Medium,Cloudy,456.19
294,2026-02-04,11.537254,104.916124,11.565659,104.926445,EV Car,06:17,6,5.14,17,26,06:43,3.13,1.0,0.53,5,High,Clear,20.8
295,2026-02-04,11.59973,104.934698,11.572003,104.951004,Remork,09:54,2,7.47,25,23,10:17,4.64,1.0,0.0,5,Low,Cloudy,728.7
296,2026-02-04,11.569261,104.966251,11.530531,104.916727,Rickshaw,12:07,7,6.38,21,25,12:32,3.05,1.2,0.0,5,High,Cloudy,377.35
297,2026-02-04,11.581817,104.876234,11.608705,104.938944,EV Car,14:45,3,10.55,35,36,15:21,7.95,1.1,0.99,3,Low,Clear,43.27
298,2026-02-04,11.55374,104.896051,11.552711,104.856568,Rickshaw,18:07,5,2.9,10,18,18:25,2.01,1.5,0.0,5,High,Windy,191.17
299,2026-02-04,11.550338,104.859456,11.579229,104.892671,EV Car,18:24,5,5.29,18,28,18:52,5.58,1.5,0.0,5,High,Cloudy,13.04
300,2026-02-04,11.528272,104.915641,11.542014,104.887318,Rickshaw,11:41,5,5.1,17,16,11:57,1.91,1.0,0.0,5,High,Cloudy,298.99
301,2026-02-04,11.604574,104.952374,11.589949,104.892484,Rickshaw,18:42,6,6.83,23,27,19:09,5.52,1.5,0.0,5,High,Clear,504.12
302,2026-02-04,11.58844,104.907385,11.59204,104.857111,Motor Dup,07:50,8,8.22,27,26,08:16,2.31,1.1,0.0,3,Very High,Clear,598.3
303,2026-02-04,11.542339,104.906755,11.580755,104.914277,Rickshaw,07:34,8,8.6,29,33,08:07,5.32,1.5,0.0,5,Very High,Cloudy,652.2
304,2026-02-04,11.520352,104.922697,11.560314,104.916341,Remork,08:56,4,6.22,21,23,09:19,3.97,1.2,0.0,1,Medium,Clear,647.15
305,2026-02-04,11.529175,104.940271,11.531298,104.892025,Remork,12:54,8,6.67,22,32,13:26,4.52,1.2,0.0,4,High,Windy,717.95
306,2026-02-05,11.601526,104.934176,11.596403,104.8703,Rickshaw,18:47,12,5.37,18,28,19:15,2.04,1.0,1.66,4,Very High,Cloudy,354.04
307,2026-02-05,11.51853,104.950557,11.602284,104.963883,Motor Dup,18:02,2,7.45,25,28,18:30,1.99,1.0,1.92,3,Medium,Windy,582.3
308,2026-02-05,11.597977,104.904538,11.598412,104.925701,EV Car,08:45,4,7.61,25,32,09:17,6.54,1.4,0.55,5,High,Clear,52.39
309,2026-02-05,11.592387,104.869871,11.60044,104.952539,EV Car,17:10,6,6.61,22,27,17:37,6.75,1.5,0.87,4,Very High,Clear,62.25
310,2026-02-05,11.528189,104.912095,11.596137,104.912652,Rickshaw,07:55,6,7.17,24,31,08:26,4.21,1.5,0.0,5,High,Clear,472.15
311,2026-02-05,11.545702,104.876633,11.575204,104.965199,Rickshaw,06:50,5,4.15,14,14,07:04,1.53,1.0,0.91,4,Medium,Cloudy,270.84
312,2026-02-05,11.536073,104.906969,11.561043,104.939044,Rickshaw,17:41,6,6.94,23,26,18:07,3.9,1.3,1.85,4,Very High,Windy,372.56
313,2026-02-05,11.564386,104.861304,11.604396,104.908784,Rickshaw,12:47,7,8.56,29,42,13:29,4.96,1.5,0.0,3,Very High,Windy,430.71
314,2026-02-05,11.56194,104.900431,11.528804,104.860911,Remork,08:28,3,4.1,14,16,08:44,2.51,1.2,0.0,5,Medium,Windy,463.16
315,2026-02-05,11.523909,104.950503,11.546544,104.88078,Rickshaw,11:19,4,3.62,12,17,11:36,1.41,1.0,1.7,4,Medium,Cloudy,205.3
316,2026-02-05,11.56545,104.90745,11.56129,104.923778,Motor Dup,17:48,4,4.39,15,14,18:02,1.75,1.4,0.0,5,Medium,Cloudy,355.84
317,2026-02-05,11.537529,104.870183,11.574627,104.854074,Rickshaw,08:56,2,3.71,12,14,09:10,1.93,1.1,0.0,4,Low,Windy,221.33
318,2026-02-05,11.521977,104.873477,11.540224,104.907907,EV Car,07:13,5,5.02,17,21,07:34,5.28,1.5,0.0,4,Medium,Cloudy,37.76
319,2026-02-05,11.603157,104.907072,11.533953,104.929749,Rickshaw,06:10,5,9.47,32,31,06:41,3.39,1.0,0.0,5,Medium,Clear,564.97
320,2026-02-05,11.563258,104.923913,11.550075,104.900152,EV Car,20:48,2,4.68,16,14,21:02,3.15,1.0,1.99,5,Low,Clear,1.07
321,2026-02-05,11.523992,104.888694,11.570691,104.904474,Rickshaw,14:55,5,5.09,17,19,15:14,2.41,1.0,1.1,5,High,Windy,273.72
322,2026-02-05,11.602487,104.87358,11.544413,104.864392,Rickshaw,07:13,6,5.44,18,28,07:41,3.14,1.2,0.0,3,Very High,Cloudy,303.94
323,2026-02-05,11.589619,104.89511,11.551195,104.901898,Rickshaw,09:17,8,8.97,30,35,09:52,4.78,1.0,5.49,5,High,Cloudy,623.32
324,2026-02-05,11.591719,104.95573,11.605868,104.855873,EV Car,12:54,6,2.96,10,10,13:04,2.48,1.2,0.55,5,Very High,Windy,6.13
325,2026-02-05,11.555547,104.891814,11.561857,104.943711,Remork,06:41,4,5.81,19,18,06:59,3.24,1.0,0.0,4,Low,Windy,625.36
326,2026-02-05,11.596325,104.93114,11.518997,104.89067,Rickshaw,20:16,3,7.47,25,26,20:42,4.09,1.0,0.0,2,Low,Clear,410.58
327,2026-02-05,11.512033,104.906291,11.540048,104.951913,Rickshaw,08:10,6,8.79,29,35,08:45,6.66,1.4,0.95,5,High,Cloudy,494.98
328,2026-02-05,11.519157,104.883023,11.539834,104.908709,Rickshaw,08:07,4,9.03,30,34,08:41,4.71,1.1,0.0,3,Medium,Clear,484.3
329,2026-02-05,11.562738,104.861318,11.584258,104.966448,Remork,10:26,2,7.92,26,24,10:50,5.5,1.4,2.74,4,Low,Clear,948.85
330,2026-02-05,11.584489,104.923958,11.54795,104.8828,Remork,08:56,2,4.74,16,16,09:12,3.95,1.3,0.0,4,Medium,Smog,401.98
331,2026-02-05,11.577852,104.961126,11.528364,104.950879,Remork,16:12,5,7.41,25,27,16:39,3.5,1.0,0.0,5,Medium,Clear,777.57
332,2026-02-05,11.570336,104.875342,11.521007,104.968907,Rickshaw,13:43,6,3.57,12,12,13:55,1.49,1.0,0.81,5,High,Clear,285.5
333,2026-02-05,11.568563,104.913441,11.550119,104.95905,Remork,12:31,8,4.49,15,23,12:54,2.93,1.4,0.86,4,Very High,Smog,537.71
334,2026-02-05,11.572251,104.926104,11.556649,104.867514,Rickshaw,08:22,8,7.94,26,29,08:51,5.73,1.5,0.0,5,High,Cloudy,489.67
335,2026-02-05,11.599149,104.922455,11.569886,104.910632,Rickshaw,09:38,2,2.9,10,11,09:49,1.11,1.0,1.97,5,Low,Clear,203.63
336,2026-02-05,11.602668,104.967555,11.598958,104.896814,Motor Dup,12:34,5,5.45,18,21,12:55,1.75,1.2,0.0,5,High,Clear,347.39
337,2026-02-05,11.594616,104.863316,11.531524,104.880837,Rickshaw,08:01,6,6.81,23,23,08:24,4.11,1.3,0.0,4,High,Cloudy,408.61
338,2026-02-05,11.535671,104.873781,11.533038,104.894535,Rickshaw,13:20,3,6.48,22,22,13:42,3.88,1.2,0.81,5,High,Clear,448.63
339,2026-02-05,11.57209,104.943983,11.54865,104.864205,Remork,17:24,5,6.22,21,29,17:53,5.52,1.5,1.29,5,High,Clear,576.34
340,2026-02-05,11.553284,104.957956,11.587204,104.902689,Motor Dup,18:30,6,5.79,19,22,18:52,2.44,1.1,0.0,5,High,Clear,395.72
341,2026-02-05,11.57218,104.85415,11.582512,104.901554,Rickshaw,18:05,8,6.79,23,25,18:30,3.42,1.1,1.1,5,Very High,Clear,534.92
342,2026-02-05,11.527376,104.892774,11.550011,104.902927,Remork,20:49,3,6.33,21,19,21:08,3.58,1.0,0.0,4,Medium,Clear,632.49
343,2026-02-05,11.60832,104.921625,11.51539,104.855598,Rickshaw,11:55,6,3.16,11,24,12:19,1.31,1.0,1.21,5,Very High,Clear,226.02
344,2026-02-05,11.565695,104.89071,11.560196,104.94229,Motor Dup,09:42,5,8.76,29,38,10:20,3.34,1.0,0.0,5,High,Clear,724.86
345,2026-02-05,11.535097,104.908015,11.528534,104.930829,EV Car,12:37,5,3.87,13,19,12:56,3.68,1.2,0.0,4,High,Clear,20.89
346,2026-02-05,11.591027,104.905637,11.556477,104.950395,Remork,08:52,5,4.38,15,14,09:06,3.56,1.3,0.0,5,Medium,Clear,393.54
347,2026-02-05,11.5876,104.931495,11.560246,104.892533,Motor Dup,16:53,4,5.38,18,17,17:10,1.45,1.0,0.0,5,Medium,Clear,337.01
348,2026-02-05,11.532982,104.858945,11.519665,104.90183,Rickshaw,11:55,7,3.34,11,14,12:09,1.47,1.0,0.0,5,Very High,Clear,229.42
349,2026-02-05,11.583665,104.869075,11.546804,104.905491,Remork,20:52,1,6.84,23,21,21:13,4.11,1.0,0.0,5,Low,Smog,770.37
350,2026-02-05,11.578174,104.959649,11.511599,104.889563,EV Car,14:53,5,5.75,19,27,15:20,3.46,1.0,0.97,4,High,Clear,34.44
